ticker,displayName,securityType,isCore,yahooSymbol,localEvents,reachable,epsQuarters,revQuarters,hasTtmRevenue,hasTtmEbitda,priceBars,priceReachable,state,reasons
MYOH IJ,"PT Samindo Resources Tbk",operating,false,MYOH.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
018670 KS,"SK Gas Co.",operating,false,018670.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
DWGL IJ,"PT Dwi Guna Laksana Tbk",operating,false,DWGL.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
PBRN MM,"Petróleo Brasileiro S.A. - Petrobras",operating,false,PBRN.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
NWMD IT,"NewMed Energy - Limited Partnership",operating,false,NWMD.TA,4,true,4,4,true,true,19,true,OK,
IOC IN,"Indian Oil Corporation",operating,false,IOC.NS,4,true,4,3,true,true,22,true,OK,
601857 CH,"PetroChina Company",operating,false,601857.SS,0,true,0,3,true,true,22,true,PARTIAL,no-past-quarters
CHVX34 BZ,"Chevron",operating,false,CHVX34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
BPN MM,"BP p.l.c.",operating,false,BPN.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
PBRAN MM,"Petróleo Brasileiro S.A. - Petrobras",operating,false,PBRAN.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
1VBK IM,"Verbio SE",developer,false,1VBK.MI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
AFM CN,"Alphamin Resources",developer,false,AFM.V,0,true,3,3,true,true,19,true,OK,
IY4 GR,"Imerys S.A.",developer,false,IY4.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
CHE-UN CN,"Chemtrade Logistics Income Fund",developer,false,CHE-UN.TO,0,true,4,4,true,true,19,true,OK,
603616 CH,"Beijing Hanjian Heshan Pipeline Co.,Ltd",developer,false,603616.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
DVP AU,"Develop Global",developer,false,DVP.AX,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
NK FP,"Imerys S.A.",developer,false,NK.PA,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
HYMC US,"Hycroft Mining Holding",developer,false,HYMC,0,true,4,4,false,true,20,true,OK,
S2GM34 BZ,"Sigma Lithium",developer,false,S2GM34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
MAXIMUS IN,"Maximus International",developer,false,MAXIMUS.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
300305 C1,"Jiangsu Yuxing Film Technology Co.",developer,false,300305.SZ,0,true,1,4,true,true,22,true,OK,
600802 CH,"Fujian Cement",developer,false,600802.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
7TC GR,"Tokai Carbon Co.",developer,false,7TC.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
000637 C1,"Maoming Petro-Chemical Shihua Co.",developer,false,000637.SZ,0,true,1,1,true,true,22,true,OK,
XUSI SM,"Usinas Siderúrgicas de Minas Gerais S.A.",developer,false,XUSI.MC,0,true,0,3,true,true,20,true,PARTIAL,no-past-quarters
ECREY US,"Ecora Royalties",developer,false,ECREY,0,true,0,0,true,true,14,true,PARTIAL,no-past-quarters
4361 JP,"Kawaguchi Chemical Industry Co.",developer,false,4361.T,0,true,2,0,true,true,21,true,OK,
KANKF US,"Kaneka",developer,false,KANKF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
301065 C1,"Zhejiang Benli Technology Co.",developer,false,301065.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
AMR US,"Alpha Metallurgical Resources",developer,false,AMR,0,true,4,4,true,true,19,true,OK,
ALK CN,"ALKANE RESOURCES",developer,false,ALK.TO,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
300637 C1,"Yangfan New Materials (Zhejiang) Co.",developer,false,300637.SZ,0,true,1,1,true,true,22,true,OK,
DRD US,"DRDGOLD",developer,false,DRD,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
688203 CH,"Zhejiang Hisun Biomaterials Co.Ltd.",developer,false,688203.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
002652 C1,"Suzhou Yangtze New Materials Co.",developer,false,002652.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
000985 C1,"Daqing Huake Company",developer,false,000985.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
U1S0 GR,"Usinas Siderúrgicas de Minas Gerais S.A.",developer,false,U1S0.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
U1S1 GR,"Usinas Siderúrgicas de Minas Gerais S.A.",developer,false,U1S1.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
SLS CN,"Solaris Resources",developer,false,SLS.TO,0,true,4,4,false,true,19,true,OK,
301300 C1,"Fujian Yuanxiang New Materials Co.,Ltd",developer,false,301300.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
2HW GR,"Nanshan Aluminium International Holdings",developer,false,2HW.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
OCT GR,"Innospec",developer,false,OCT.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
WS US,"Worthington Steel",developer,false,WS,0,true,3,4,true,true,19,true,OK,
RUDRA IN,"Rudra Global Infra Products",developer,false,RUDRA.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
002909 C1,"Guangzhou Jointas Chemical Co.",developer,false,002909.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
SICUF US,"Siam City Cement Public Company",developer,false,SICUF,0,true,0,4,true,true,19,true,PARTIAL,no-past-quarters
ZEOOF US,"Zeon",developer,false,ZEOOF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
ISBTR TI,"Türkiye Is Bankasi A.S.",operating,false,ISBTR.IS,0,true,0,4,true,false,19,true,PARTIAL,no-past-quarters
BBCA IJ,"PT Bank Central Asia Tbk",operating,false,BBCA.JK,4,true,4,3,true,false,22,true,OK,
BBRI IJ,"PT Bank Rakyat Indonesia (Persero) Tbk",operating,false,BBRI.JK,4,true,4,3,true,false,22,true,OK,
BMRI IJ,"PT Bank Mandiri (Persero) Tbk",operating,false,BMRI.JK,4,true,4,2,true,false,22,true,OK,
BBNI IJ,"PT Bank Negara Indonesia (Persero) Tbk",operating,false,BBNI.JK,4,true,4,3,true,false,22,true,OK,
SMMA IJ,"PT Sinar Mas Multiartha Tbk",operating,false,SMMA.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
CASA IJ,"PT Capital Financial Indonesia Tbk",operating,false,CASA.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
BRIS IJ,"PT Bank Syariah Indonesia Tbk",operating,false,BRIS.JK,0,true,0,3,true,false,22,true,PARTIAL,no-past-quarters
BNLI IJ,"PT Bank Permata Tbk",operating,false,BNLI.JK,1,true,1,3,true,false,22,true,OK,
105560 KS,"KB Financial Group",operating,false,105560.KS,4,true,4,3,true,false,21,true,OK,
032830 KS,"Samsung Life Insurance Co.",operating,false,032830.KS,4,true,4,4,true,true,21,true,OK,
FSR SJ,"FirstRand",operating,false,FSR.JO,0,true,0,0,true,false,20,true,PARTIAL,no-past-quarters
CPI SJ,"Capitec Bank Holdings",operating,false,CPI.JO,0,true,0,0,true,false,20,true,PARTIAL,no-past-quarters
SBK SJ,"Standard Bank Group",operating,false,SBK.JO,0,true,0,0,true,false,20,true,PARTIAL,no-past-quarters
055550 KS,"Shinhan Financial Group Co.",operating,false,055550.KS,4,true,4,2,true,false,21,true,OK,
MEGA IJ,"PT Bank Mega Tbk",operating,false,MEGA.JK,0,true,0,0,true,false,22,true,PARTIAL,no-past-quarters
8306 JP,"Mitsubishi UFJ Financial Group",operating,false,8306.T,4,true,4,4,true,false,21,true,OK,
BNGA IJ,"PT Bank CIMB Niaga Tbk",operating,false,BNGA.JK,0,true,0,4,true,false,22,true,PARTIAL,no-past-quarters
BDMN IJ,"PT Bank Danamon Indonesia Tbk",operating,false,BDMN.JK,0,true,0,3,true,false,22,true,PARTIAL,no-past-quarters
BRKB80 TB,"Berkshire Hathaway",operating,false,BRKB80.BK,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
086790 KS,"Hana Financial Group",operating,false,086790.KS,4,true,4,3,true,false,21,true,OK,
NISP IJ,"PT Bank OCBC NISP Tbk",operating,false,NISP.JK,0,true,0,0,true,false,22,true,PARTIAL,no-past-quarters
8316 JP,"Sumitomo Mitsui Financial Group",operating,false,8316.T,4,true,4,4,true,false,21,true,OK,
HSBA LN,"HSBC Holdings",operating,false,HSBA.L,4,true,4,4,true,false,20,true,OK,
000810 KS,"Samsung Fire & Marine Insurance Co.",operating,false,000810.KS,3,true,3,3,true,true,21,true,OK,
BINA IJ,"PT Bank Ina Perdana Tbk",operating,false,BINA.JK,0,true,0,0,true,false,22,true,PARTIAL,no-past-quarters
316140 KS,"Woori Financial Group",operating,false,316140.KS,4,true,4,3,true,false,21,true,OK,
SRTG IJ,"PT Saratoga Investama Sedaya Tbk",operating,false,SRTG.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
BTPN IJ,"PT Bank SMBC Indonesia Tbk",operating,false,BTPN.JK,0,true,0,2,true,false,22,true,PARTIAL,no-past-quarters
006800 KS,"Mirae Asset Securities Co.",operating,false,006800.KS,2,true,2,3,true,false,21,true,OK,
PNBN IJ,"PT Bank Pan Indonesia Tbk",operating,false,PNBN.JK,0,true,0,2,true,false,22,true,PARTIAL,no-past-quarters
8411 JP,"Mizuho Financial Group",operating,false,8411.T,4,true,4,4,true,false,21,true,OK,
138040 KS,"Meritz Financial Group",operating,false,138040.KS,4,true,4,4,true,false,21,true,OK,
SUPA IJ,"PT Super Bank Indonesia Tbk",operating,false,SUPA.JK,0,true,0,0,true,false,22,true,PARTIAL,no-past-quarters
BBHI IJ,"PT Allo Bank Indonesia Tbk",operating,false,BBHI.JK,0,true,0,0,true,false,22,true,PARTIAL,no-past-quarters
SRAJ IJ,"PT Sejahteraraya Anugrahjaya Tbk",operating,false,SRAJ.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
207940 KS,"Samsung Biologics Co.,Ltd.",operating,false,207940.KS,4,true,4,3,true,true,21,true,OK,
068270 KS,"Celltrion",operating,false,068270.KS,4,true,4,3,true,true,21,true,OK,
KLBF IJ,"PT Kalbe Farma Tbk.",operating,false,KLBF.JK,4,true,4,3,true,true,22,true,OK,
SILO IJ,"PT Siloam International Hospitals Tbk",operating,false,SILO.JK,1,true,1,3,true,true,22,true,OK,
MIKA IJ,"PT Mitra Keluarga Karyasehat Tbk",operating,false,MIKA.JK,4,true,4,3,true,true,22,true,OK,
AZN LN,"AstraZeneca",operating,false,AZN.L,4,true,4,3,true,true,20,true,OK,
LLY MM,"Eli Lilly and",operating,false,LLY.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
196170 KS,"ALTEOGEN",operating,false,196170.KQ,3,true,3,4,true,true,21,true,OK,
BAYER HB,"Bayer Aktiengesellschaft",operating,false,BAYER.BD,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
SOHO IJ,"PT Soho Global Health Tbk",operating,false,SOHO.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
CARE IJ,"PT Metro Healthcare Indonesia Tbk",operating,false,CARE.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
HEAL IJ,"PT Medikaloka Hermina Tbk",operating,false,HEAL.JK,1,true,1,3,true,true,22,true,OK,
4519 JP,"Chugai Pharmaceutical Co.",operating,false,4519.T,4,true,4,0,true,true,21,true,OK,
JNJ MM,"Johnson & Johnson",operating,false,JNJ.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
TEVA IT,"Teva Pharmaceutical Industries",operating,false,TEVA.TA,0,true,0,4,true,true,19,true,PARTIAL,no-past-quarters
PRAY IJ,"PT Famon Awal Bros Sedaya Tbk",operating,false,PRAY.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
0126Z0 KS,"SAMSUNG EPIS",operating,false,0126Z0.KS,1,true,1,0,true,true,21,true,OK,
4502 JP,"Takeda Pharmaceutical Company",operating,false,4502.T,4,true,4,4,true,true,21,true,OK,
7741 JP,"HOYA",operating,false,7741.T,4,true,4,0,true,true,21,true,OK,
ABBV MM,"AbbVie",operating,false,ABBV.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
GSK LN,"GSK",operating,false,GSK.L,4,true,4,4,true,true,20,true,OK,
UNH MM,"UnitedHealth Group Incorporated",operating,false,UNH.MX,0,true,0,3,true,true,20,true,PARTIAL,no-past-quarters
APN SJ,"Aspen Pharmacare Holdings",operating,false,APN.JO,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
326030 KS,"SK Biopharmaceuticals Co.",operating,false,326030.KS,4,true,4,4,true,true,21,true,OK,
EPMT IJ,"PT Enseval Putera Megatrading Tbk.",operating,false,EPMT.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
4578 JP,"Otsuka Holdings Co.",operating,false,4578.T,4,true,4,0,true,true,21,true,OK,
MRK MM,"Merck & Co.",operating,false,MRK.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
OMED IJ,"PT Jayamas Medica Industri Tbk",operating,false,OMED.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
LILY34 BZ,"Eli Lilly and",operating,false,LILY34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
000100 KS,"Yuhan",operating,false,000100.KS,4,true,4,4,true,true,21,true,OK,
SAME IJ,"PT Sarana Meditama Metropolitan Tbk",operating,false,SAME.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
4568 JP,"Daiichi Sankyo Company",operating,false,4568.T,4,true,4,0,true,true,21,true,OK,
NVSN MM,"Novartis",operating,false,NVSN.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
CLS SJ,"Clicks Group",operating,false,CLS.JO,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
128940 KS,"Hanmi Pharm. Co.",operating,false,128940.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
SUNPHARMA IN,"Sun Pharmaceutical Industries",operating,false,SUNPHARMA.NS,4,true,4,3,true,true,21,true,OK,
JECX IJ,"Nitrasanata Dharma Tbk.",operating,false,JECX.JK,0,true,0,0,true,true,16,true,PARTIAL,no-past-quarters
AZN1N MM,"AstraZeneca",operating,false,AZN1N.MX,0,true,0,3,true,true,20,true,PARTIAL,no-past-quarters
000105 KS,"Yuhan",operating,false,000105.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
LPKR IJ,"PT Lippo Karawaci Tbk",operating,false,LPKR.JK,0,true,0,4,true,true,22,true,PARTIAL,no-past-quarters
028300 KS,"HLB Co.",operating,false,028300.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
298380 KS,"ABL Bio",operating,false,298380.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
4503 JP,"Astellas Pharma",operating,false,4503.T,4,true,4,0,true,true,21,true,OK,
NOVOBN MM,"Novo Nordisk A/S",operating,false,NOVOBN.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
214450 KS,"PharmaResearch Co.",operating,false,214450.KQ,3,true,3,4,true,true,21,true,OK,
MARK IJ,"PT Mark Dynamics Indonesia Tbk",operating,false,MARK.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
NVON MM,"Novo Nordisk A/S",operating,false,NVON.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
TMO MM,"Thermo Fisher Scientific",operating,false,TMO.MX,0,true,0,3,true,true,20,true,PARTIAL,no-past-quarters
141080 KS,"LigaChem Biosciences",operating,false,141080.KQ,4,true,4,4,true,true,21,true,OK,
000250 KS,"Sam Chun Dang Pharm. Co.",operating,false,000250.KQ,1,true,1,2,false,false,21,true,PARTIAL,no-fundamentals
AMGN MM,"Amgen",operating,false,AMGN.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
MMIX IJ,"PT Multi Medika Internasional Tbk",operating,false,MMIX.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
4543 JP,"Terumo",operating,false,4543.T,4,true,4,0,true,true,21,true,OK,
JNJB34 BZ,"Johnson & Johnson",operating,false,JNJB34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
HLN LN,"Haleon",operating,false,HLN.L,3,true,3,0,true,true,20,true,OK,
ABT MM,"Abbott Laboratories",operating,false,ABT.MX,0,true,0,3,true,true,20,true,PARTIAL,no-past-quarters
087010 KS,"Peptron",operating,false,087010.KQ,0,true,0,0,false,false,21,true,PARTIAL,no-past-quarters|no-fundamentals
214150 KS,"CLASSYS",operating,false,214150.KQ,4,true,4,4,true,true,21,true,OK,
MDLA IJ,"Medela Potentia Tbk.",operating,false,MDLA.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
GILD MM,"Gilead Sciences",operating,false,GILD.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
302440 KS,"SK bioscience Co.,Ltd.",operating,false,302440.KS,4,true,4,4,true,true,21,true,OK,
145020 KS,"Hugel",operating,false,145020.KQ,4,true,4,4,true,true,21,true,OK,
DCP SJ,"Dis-Chem Pharmacies",operating,false,DCP.JO,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
347850 KS,"D&D Pharmatech",operating,false,347850.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
AZN SS,"AstraZeneca",operating,false,AZN.ST,4,true,4,3,true,true,20,true,OK,
KAEF IJ,"PT Kimia Farma Tbk",operating,false,KAEF.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
4507 JP,"Shionogi & Co.",operating,false,4507.T,4,true,4,0,true,true,21,true,OK,
PFE MM,"Pfizer",operating,false,PFE.MX,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
009420 KS,"Hanall Biopharma Co.",operating,false,009420.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
008930 KS,"Hanmi Science Co.",operating,false,008930.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
CVS MM,"CVS Health",operating,false,CVS.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
PYFA IJ,"PT Pyridam Farma Tbk",operating,false,PYFA.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
ASII IJ,"PT Astra International Tbk",operating,false,ASII.JK,4,true,4,3,true,true,22,true,OK,
IMPC IJ,"PT Impack Pratama Industri Tbk",operating,false,IMPC.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
373220 KS,"LG Energy Solution",operating,false,373220.KS,4,true,4,3,true,true,21,true,OK,
028260 KS,"Samsung C&T",operating,false,028260.KS,4,true,4,4,true,true,21,true,OK,
329180 KS,"HD Hyundai Heavy Industries Co.",operating,false,329180.KS,4,true,4,4,true,true,21,true,OK,
012450 KS,"Hanwha Aerospace Co.",operating,false,012450.KS,4,true,4,4,true,true,21,true,OK,
034020 KS,"Doosan Enerbility Co.",operating,false,034020.KS,4,true,4,4,true,true,21,true,OK,
034730 KS,"SK",operating,false,034730.KS,4,true,4,4,true,true,21,true,OK,
006400 KS,"Samsung SDI Co.",operating,false,006400.KS,4,true,4,4,true,true,21,true,OK,
02826K KS,"Samsung C&T",operating,false,02826K.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
03473K KS,"SK",operating,false,03473K.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
010120 KS,"LS ELECTRIC Co.",operating,false,010120.KS,4,true,4,3,true,true,21,true,OK,
267260 KS,"HD Hyundai Electric Co.",operating,false,267260.KS,4,true,4,4,true,true,21,true,OK,
042660 KS,"Hanwha Ocean Co.",operating,false,042660.KS,4,true,4,4,true,true,21,true,OK,
009540 KS,"HD Korea Shipbuilding & Offshore Engineering Co.",operating,false,009540.KS,4,true,4,4,true,true,21,true,OK,
TCPI IJ,"PT Transcoal Pacific Tbk",operating,false,TCPI.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
298040 KS,"Hyosung Heavy Industries",operating,false,298040.KS,4,true,4,4,true,true,21,true,OK,
6501 JP,"Hitachi",operating,false,6501.T,4,true,4,0,true,true,21,true,OK,
GIAA IJ,"PT. Garuda Indonesia (Persero) Tbk",operating,false,GIAA.JK,0,true,0,4,true,true,22,true,PARTIAL,no-past-quarters
000150 KS,"Doosan",operating,false,000150.KS,4,true,4,4,true,true,21,true,OK,
JSMR IJ,"PT Jasa Marga (Persero) Tbk",operating,false,JSMR.JK,4,true,4,3,true,true,22,true,OK,
011200 KS,"HMM Co.,Ltd",operating,false,011200.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
010140 KS,"Samsung Heavy Industries Co.",operating,false,010140.KS,4,true,4,3,true,true,21,true,OK,
BNBR IJ,"PT Bakrie & Brothers Tbk",operating,false,BNBR.JK,2,true,2,0,true,true,22,true,OK,
8058 JP,"Mitsubishi",operating,false,8058.T,4,true,4,0,true,true,21,true,OK,
086280 KS,"Hyundai Glovis Co.",operating,false,086280.KS,4,true,4,3,true,false,21,true,OK,
079550 KS,"LIG Defense&Aerospace Co.",operating,false,079550.KS,4,true,4,4,true,true,21,true,OK,
006405 KS,"Samsung SDI Co.",operating,false,006405.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
064350 KS,"Hyundai Rotem",operating,false,064350.KS,4,true,4,3,true,false,21,true,OK,
047810 KS,"Korea Aerospace Industries",operating,false,047810.KS,4,true,4,4,true,true,21,true,OK,
8031 JP,"Mitsui & Co.",operating,false,8031.T,4,true,4,0,true,true,21,true,OK,
8001 JP,"ITOCHU",operating,false,8001.T,4,true,4,0,true,true,21,true,OK,
7011 JP,"Mitsubishi Heavy Industries",operating,false,7011.T,4,true,4,0,true,true,21,true,OK,
003670 KS,"Posco Future M Co.",operating,false,003670.KS,4,true,4,4,true,true,21,true,OK,
TSPC IJ,"PT Tempo Scan Pacific Tbk",operating,false,TSPC.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
RR LN,"Rolls-Royce Holdings",operating,false,RR.L,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
272210 KS,"Hanwha Systems Co.",operating,false,272210.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
000720 KS,"Hyundai Engineering & Construction Co.,Ltd.",operating,false,000720.KS,4,true,4,4,true,true,21,true,OK,
ALII IJ,"Ancara Logistics Indonesia Tbk.",operating,false,ALII.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
ESLT IT,"Elbit Systems",operating,false,ESLT.TA,3,true,3,4,true,true,19,true,OK,
6503 JP,"Mitsubishi Electric",operating,false,6503.T,4,true,4,0,true,true,21,true,OK,
086520 KS,"Ecopro Co.",operating,false,086520.KQ,0,true,0,4,false,false,21,true,PARTIAL,no-past-quarters|no-fundamentals
247540 KS,"EcoPro BM Co.",operating,false,247540.KQ,4,true,4,4,true,true,21,true,OK,
003490 KS,"Korean Airlines Co.,Ltd.",operating,false,003490.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
028050 KS,"Samsung E&A Co.",operating,false,028050.KS,4,true,4,3,true,true,21,true,OK,
BIPI IJ,"PT Astrindo Nusantara Infrastruktur Tbk",operating,false,BIPI.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
443060 KS,"HD Hyundai Marine Solution CO.,LTD.",operating,false,443060.KS,4,true,4,4,true,true,21,true,OK,
CMNP IJ,"PT Citra Marga Nusaphala Persada Tbk",operating,false,CMNP.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
047050 KS,"Posco International",operating,false,047050.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
8002 JP,"Marubeni",operating,false,8002.T,4,true,4,0,true,true,21,true,OK,
078930 KS,"GS Holdings",operating,false,078930.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
277810 KS,"Rainbow Robotics Co.,Ltd.",operating,false,277810.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
